https://en.wikipedia.org/wiki/Abiotic_component 
https://en.wikipedia.org/wiki/Abiotic_component,Microbial ecology
https://en.wikipedia.org/wiki/Abiotic_component,Microbial food web
https://en.wikipedia.org/wiki/Abiotic_component,Microbial intelligence
https://en.wikipedia.org/wiki/Abiotic_component,Microbial loop
https://en.wikipedia.org/wiki/Abiotic_component,Microbial mat
https://en.wikipedia.org/wiki/Abiotic_component,Microbial metabolism
https://en.wikipedia.org/wiki/Abiotic_component,Phage ecology
https://en.wikipedia.org/wiki/Abiotic_component,Food webs
https://en.wikipedia.org/wiki/Abiotic_component,Biomagnification
https://en.wikipedia.org/wiki/Abiotic_component,Ecological efficiency
https://en.wikipedia.org/wiki/Abiotic_component,Ecological pyramid
https://en.wikipedia.org/wiki/Abiotic_component,Energy flow
https://en.wikipedia.org/wiki/Abiotic_component,Food chain
https://en.wikipedia.org/wiki/Abiotic_component,Trophic level
https://en.wikipedia.org/wiki/Abiotic_component,Lakes
https://en.wikipedia.org/wiki/Abiotic_component,Rivers
https://en.wikipedia.org/wiki/Abiotic_component,Soil
https://en.wikipedia.org/wiki/Abiotic_component,Marine food webs
https://en.wikipedia.org/wiki/Abiotic_component,cold seeps
https://en.wikipedia.org/wiki/Abiotic_component,hydrothermal vents
https://en.wikipedia.org/wiki/Abiotic_component,intertidal
https://en.wikipedia.org/wiki/Abiotic_component,kelp forests
https://en.wikipedia.org/wiki/Abiotic_component,North Pacific Gyre
https://en.wikipedia.org/wiki/Abiotic_component,San Francisco Estuary
https://en.wikipedia.org/wiki/Abiotic_component,tide pool
https://en.wikipedia.org/wiki/Abiotic_component,Ascendency
https://en.wikipedia.org/wiki/Abiotic_component,Bioaccumulation
https://en.wikipedia.org/wiki/Abiotic_component,Cascade effect
https://en.wikipedia.org/wiki/Abiotic_component,Climax community
https://en.wikipedia.org/wiki/Abiotic_component,Competitive exclusion principle
https://en.wikipedia.org/wiki/Abiotic_component,Consumer–resource interactions
https://en.wikipedia.org/wiki/Abiotic_component,Copiotrophs
https://en.wikipedia.org/wiki/Abiotic_component,Dominance
https://en.wikipedia.org/wiki/Abiotic_component,Ecological network
https://en.wikipedia.org/wiki/Abiotic_component,Ecological succession
https://en.wikipedia.org/wiki/Abiotic_component,Energy quality
https://en.wikipedia.org/wiki/Abiotic_component,Energy Systems Language
https://en.wikipedia.org/wiki/Abiotic_component,f-ratio
https://en.wikipedia.org/wiki/Abiotic_component,Feed conversion ratio
https://en.wikipedia.org/wiki/Abiotic_component,Feeding frenzy
https://en.wikipedia.org/wiki/Abiotic_component,Mesotrophic soil
https://en.wikipedia.org/wiki/Abiotic_component,Nutrient cycle
https://en.wikipedia.org/wiki/Abiotic_component,Oligotroph
https://en.wikipedia.org/wiki/Abiotic_component,Paradox of the plankton
https://en.wikipedia.org/wiki/Abiotic_component,Trophic cascade
https://en.wikipedia.org/wiki/Abiotic_component,Trophic mutualism
https://en.wikipedia.org/wiki/Abiotic_component,Trophic state index
https://en.wikipedia.org/wiki/Abiotic_component,Animal coloration
https://en.wikipedia.org/wiki/Abiotic_component,Anti-predator adaptations
https://en.wikipedia.org/wiki/Abiotic_component,Camouflage
https://en.wikipedia.org/wiki/Abiotic_component,Deimatic behaviour
https://en.wikipedia.org/wiki/Abiotic_component,Herbivore adaptations to plant defense
https://en.wikipedia.org/wiki/Abiotic_component,Mimicry
https://en.wikipedia.org/wiki/Abiotic_component,Plant defense against herbivory
https://en.wikipedia.org/wiki/Abiotic_component,Predator avoidance in schooling fish
https://en.wikipedia.org/wiki/Abiotic_component,Populationecology
https://en.wikipedia.org/wiki/Abiotic_component,Abundance
https://en.wikipedia.org/wiki/Abiotic_component,Allee effect
https://en.wikipedia.org/wiki/Abiotic_component,Depensation
https://en.wikipedia.org/wiki/Abiotic_component,Ecological yield
https://en.wikipedia.org/wiki/Abiotic_component,Effective population size
https://en.wikipedia.org/wiki/Abiotic_component,Intraspecific competition
https://en.wikipedia.org/wiki/Abiotic_component,Logistic function
https://en.wikipedia.org/wiki/Abiotic_component,Malthusian growth model
https://en.wikipedia.org/wiki/Abiotic_component,Maximum sustainable yield
https://en.wikipedia.org/wiki/Abiotic_component,Overpopulation
https://en.wikipedia.org/wiki/Abiotic_component,Overexploitation
https://en.wikipedia.org/wiki/Abiotic_component,Population cycle
https://en.wikipedia.org/wiki/Abiotic_component,Population dynamics
https://en.wikipedia.org/wiki/Abiotic_component,Population modeling
https://en.wikipedia.org/wiki/Abiotic_component,Population size
https://en.wikipedia.org/wiki/Abiotic_component,Predator–prey (Lotka–Volterra) equations
https://en.wikipedia.org/wiki/Abiotic_component,Recruitment
https://en.wikipedia.org/wiki/Abiotic_component,Resilience
https://en.wikipedia.org/wiki/Abiotic_component,Small population size
https://en.wikipedia.org/wiki/Abiotic_component,Stability
https://en.wikipedia.org/wiki/Abiotic_component,Biodiversity
https://en.wikipedia.org/wiki/Abiotic_component,Density-dependent inhibition
https://en.wikipedia.org/wiki/Abiotic_component,Ecological effects of biodiversity
https://en.wikipedia.org/wiki/Abiotic_component,Ecological extinction
https://en.wikipedia.org/wiki/Abiotic_component,Endemic species
https://en.wikipedia.org/wiki/Abiotic_component,Flagship species
https://en.wikipedia.org/wiki/Abiotic_component,Gradient analysis
https://en.wikipedia.org/wiki/Abiotic_component,Indicator species
https://en.wikipedia.org/wiki/Abiotic_component,Introduced species
https://en.wikipedia.org/wiki/Abiotic_component,Invasive species
https://en.wikipedia.org/wiki/Abiotic_component,Latitudinal gradients in species diversity
https://en.wikipedia.org/wiki/Abiotic_component,Minimum viable population
https://en.wikipedia.org/wiki/Abiotic_component,Neutral theory
https://en.wikipedia.org/wiki/Abiotic_component,Occupancy–abundance relationship
https://en.wikipedia.org/wiki/Abiotic_component,Population viability analysis
https://en.wikipedia.org/wiki/Abiotic_component,Priority effect
https://en.wikipedia.org/wiki/Abiotic_component,Rapoport's rule
https://en.wikipedia.org/wiki/Abiotic_component,Relative abundance distribution
https://en.wikipedia.org/wiki/Abiotic_component,Relative species abundance
https://en.wikipedia.org/wiki/Abiotic_component,Species diversity
https://en.wikipedia.org/wiki/Abiotic_component,Species homogeneity
https://en.wikipedia.org/wiki/Abiotic_component,Species richness
https://en.wikipedia.org/wiki/Abiotic_component,Species distribution
https://en.wikipedia.org/wiki/Abiotic_component,Species-area curve
https://en.wikipedia.org/wiki/Abiotic_component,Umbrella species
https://en.wikipedia.org/wiki/Abiotic_component,Antibiosis
https://en.wikipedia.org/wiki/Abiotic_component,Biological interaction
https://en.wikipedia.org/wiki/Abiotic_component,Commensalism
https://en.wikipedia.org/wiki/Abiotic_component,Community ecology
https://en.wikipedia.org/wiki/Abiotic_component,Ecological facilitation
https://en.wikipedia.org/wiki/Abiotic_component,Interspecific competition
https://en.wikipedia.org/wiki/Abiotic_component,Mutualism
https://en.wikipedia.org/wiki/Abiotic_component,Parasitism
https://en.wikipedia.org/wiki/Abiotic_component,Storage effect
https://en.wikipedia.org/wiki/Abiotic_component,Symbiosis
https://en.wikipedia.org/wiki/Abiotic_component,Spatialecology
https://en.wikipedia.org/wiki/Abiotic_component,Biogeography
https://en.wikipedia.org/wiki/Abiotic_component,Cross-boundary subsidy
https://en.wikipedia.org/wiki/Abiotic_component,Ecocline
https://en.wikipedia.org/wiki/Abiotic_component,Ecotone
https://en.wikipedia.org/wiki/Abiotic_component,Ecotype
https://en.wikipedia.org/wiki/Abiotic_component,Disturbance
https://en.wikipedia.org/wiki/Abiotic_component,Edge effects
https://en.wikipedia.org/wiki/Abiotic_component,Foster's rule
https://en.wikipedia.org/wiki/Abiotic_component,Habitat fragmentation
https://en.wikipedia.org/wiki/Abiotic_component,Ideal free distribution
https://en.wikipedia.org/wiki/Abiotic_component,Intermediate disturbance hypothesis
https://en.wikipedia.org/wiki/Abiotic_component,Insular biogeography
https://en.wikipedia.org/wiki/Abiotic_component,Land change modeling
https://en.wikipedia.org/wiki/Abiotic_component,Landscape ecology
https://en.wikipedia.org/wiki/Abiotic_component,Landscape epidemiology
https://en.wikipedia.org/wiki/Abiotic_component,Landscape limnology
https://en.wikipedia.org/wiki/Abiotic_component,Metapopulation
https://en.wikipedia.org/wiki/Abiotic_component,Patch dynamics
https://en.wikipedia.org/wiki/Abiotic_component,r/K selection theory
https://en.wikipedia.org/wiki/Abiotic_component,Resource selection function
https://en.wikipedia.org/wiki/Abiotic_component,Source–sink dynamics
https://en.wikipedia.org/wiki/Abiotic_component,Niche
https://en.wikipedia.org/wiki/Abiotic_component,Ecological niche
https://en.wikipedia.org/wiki/Abiotic_component,Ecological trap
https://en.wikipedia.org/wiki/Abiotic_component,Ecosystem engineer
https://en.wikipedia.org/wiki/Abiotic_component,Environmental niche modelling
https://en.wikipedia.org/wiki/Abiotic_component,Guild
https://en.wikipedia.org/wiki/Abiotic_component,Habitat
https://en.wikipedia.org/wiki/Abiotic_component,Marine habitats
https://en.wikipedia.org/wiki/Abiotic_component,Limiting similarity
https://en.wikipedia.org/wiki/Abiotic_component,Niche apportionment models
https://en.wikipedia.org/wiki/Abiotic_component,Niche construction
https://en.wikipedia.org/wiki/Abiotic_component,Niche differentiation
https://en.wikipedia.org/wiki/Abiotic_component,Othernetworks
https://en.wikipedia.org/wiki/Abiotic_component,Assembly rules
https://en.wikipedia.org/wiki/Abiotic_component,Bateman's principle
https://en.wikipedia.org/wiki/Abiotic_component,Bioluminescence
https://en.wikipedia.org/wiki/Abiotic_component,Ecological collapse
https://en.wikipedia.org/wiki/Abiotic_component,Ecological debt
https://en.wikipedia.org/wiki/Abiotic_component,Ecological deficit
https://en.wikipedia.org/wiki/Abiotic_component,Ecological energetics
https://en.wikipedia.org/wiki/Abiotic_component,Ecological indicator
https://en.wikipedia.org/wiki/Abiotic_component,Ecological threshold
https://en.wikipedia.org/wiki/Abiotic_component,Ecosystem diversity
https://en.wikipedia.org/wiki/Abiotic_component,Emergence
https://en.wikipedia.org/wiki/Abiotic_component,Extinction debt
https://en.wikipedia.org/wiki/Abiotic_component,Kleiber's law
https://en.wikipedia.org/wiki/Abiotic_component,Liebig's law of the minimum
https://en.wikipedia.org/wiki/Abiotic_component,Marginal value theorem
https://en.wikipedia.org/wiki/Abiotic_component,Thorson's rule
https://en.wikipedia.org/wiki/Abiotic_component,Xerosere
https://en.wikipedia.org/wiki/Abiotic_component,Allometry
https://en.wikipedia.org/wiki/Abiotic_component,Alternative stable state
https://en.wikipedia.org/wiki/Abiotic_component,Balance of nature
https://en.wikipedia.org/wiki/Abiotic_component,Biological data visualization
https://en.wikipedia.org/wiki/Abiotic_component,Ecological economics
https://en.wikipedia.org/wiki/Abiotic_component,Ecological footprint
https://en.wikipedia.org/wiki/Abiotic_component,Ecological forecasting
https://en.wikipedia.org/wiki/Abiotic_component,Ecological humanities
https://en.wikipedia.org/wiki/Abiotic_component,Ecological stoichiometry
https://en.wikipedia.org/wiki/Abiotic_component,Ecopath
https://en.wikipedia.org/wiki/Abiotic_component,Ecosystem based fisheries
https://en.wikipedia.org/wiki/Abiotic_component,Endolith
https://en.wikipedia.org/wiki/Abiotic_component,Evolutionary ecology
https://en.wikipedia.org/wiki/Abiotic_component,Functional ecology
https://en.wikipedia.org/wiki/Abiotic_component,Industrial ecology
https://en.wikipedia.org/wiki/Abiotic_component,Macroecology
https://en.wikipedia.org/wiki/Abiotic_component,Microecosystem
https://en.wikipedia.org/wiki/Abiotic_component,Natural environment
https://en.wikipedia.org/wiki/Abiotic_component,Regime shift
https://en.wikipedia.org/wiki/Abiotic_component,Systems ecology
https://en.wikipedia.org/wiki/Abiotic_component,Urban ecology
https://en.wikipedia.org/wiki/Abiotic_component,Theoretical ecology
https://en.wikipedia.org/wiki/Abiotic_component,List of ecology topics
https://en.wikipedia.org/wiki/Abiotic_component,Categories
https://en.wikipedia.org/wiki/Abiotic_component,Environmental science
https://en.wikipedia.org/wiki/Abiotic_component,Wikipedia pages semi-protected against vandalism

https://en.wikipedia.org/wiki/Abscission 
https://en.wikipedia.org/wiki/Abscission,
https://en.wikipedia.org/wiki/Abscission,forest floor
https://en.wikipedia.org/wiki/Abscission,temperate zones
https://en.wikipedia.org/wiki/Abscission,Latin
https://en.wikipedia.org/wiki/Abscission,plant
https://en.wikipedia.org/wiki/Abscission,leaf
https://en.wikipedia.org/wiki/Abscission,fruit
https://en.wikipedia.org/wiki/Abscission,flower
https://en.wikipedia.org/wiki/Abscission,seed
https://en.wikipedia.org/wiki/Abscission,zoology
https://en.wikipedia.org/wiki/Abscission,claw
https://en.wikipedia.org/wiki/Abscission,autotomy
https://en.wikipedia.org/wiki/Abscission,mycology
https://en.wikipedia.org/wiki/Abscission,spore
https://en.wikipedia.org/wiki/Abscission,cell biology
https://en.wikipedia.org/wiki/Abscission,cytokinesis
https://en.wikipedia.org/wiki/Abscission,hypanthium
https://en.wikipedia.org/wiki/Abscission,nectarine
https://en.wikipedia.org/wiki/Abscission,autumn
https://en.wikipedia.org/wiki/Abscission,fertilisation
https://en.wikipedia.org/wiki/Abscission,reproduction
https://en.wikipedia.org/wiki/Abscission,deciduous
https://en.wikipedia.org/wiki/Abscission,winter
https://en.wikipedia.org/wiki/Abscission,evergreen
https://en.wikipedia.org/wiki/Abscission,water
https://en.wikipedia.org/wiki/Abscission,photosynthetic
https://en.wikipedia.org/wiki/Abscission,plant defense
https://en.wikipedia.org/wiki/Abscission,aphids
https://en.wikipedia.org/wiki/Abscission,galls
https://en.wikipedia.org/wiki/Abscission,chlorophyll
https://en.wikipedia.org/wiki/Abscission,limiting nutrient
https://en.wikipedia.org/wiki/Abscission,amino acids
https://en.wikipedia.org/wiki/Abscission,nucleic acids
https://en.wikipedia.org/wiki/Abscission,proteins
https://en.wikipedia.org/wiki/Abscission,plant hormones
https://en.wikipedia.org/wiki/Abscission,Carotenoids
https://en.wikipedia.org/wiki/Abscission,parenchyma
https://en.wikipedia.org/wiki/Abscission,suberin
https://en.wikipedia.org/wiki/Abscission,lignin
https://en.wikipedia.org/wiki/Abscission,enzymes
https://en.wikipedia.org/wiki/Abscission,middle lamella
https://en.wikipedia.org/wiki/Abscission,imbibition
https://en.wikipedia.org/wiki/Abscission,petiole
https://en.wikipedia.org/wiki/Abscission,reactive oxygen species
https://en.wikipedia.org/wiki/Abscission,biotic
https://en.wikipedia.org/wiki/Abscission,abiotic
https://en.wikipedia.org/wiki/Abscission,UV light
https://en.wikipedia.org/wiki/Abscission,salinity
https://en.wikipedia.org/wiki/Abscission,homeostasis
https://en.wikipedia.org/wiki/Abscission,metabolic
https://en.wikipedia.org/wiki/Abscission,abscisic acid
https://en.wikipedia.org/wiki/Abscission,auxin
https://en.wikipedia.org/wiki/Abscission,ethylene
https://en.wikipedia.org/wiki/Abscission,synergistic
https://en.wikipedia.org/wiki/Abscission,polygalacturonase
https://en.wikipedia.org/wiki/Abscission,Marcescence
https://en.wikipedia.org/wiki/Abscission,The Daily Telegraph
https://en.wikipedia.org/wiki/Abscission,Categories
https://en.wikipedia.org/wiki/Abscission,Plant anatomy
https://en.wikipedia.org/wiki/Abscission,Plant morphology
https://en.wikipedia.org/wiki/Abscission,Plant physiology
https://en.wikipedia.org/wiki/Abscission,Articles with short description
https://en.wikipedia.org/wiki/Abscission,Short description matches Wikidata
https://en.wikipedia.org/wiki/Abscission,Articles to be expanded from April 2013
https://en.wikipedia.org/wiki/Abscission,All articles to be expanded
https://en.wikipedia.org/wiki/Abscission,Articles with empty sections from April 2013
https://en.wikipedia.org/wiki/Abscission,All articles with empty sections
https://en.wikipedia.org/wiki/Abscission,Articles using small message boxes

https://en.wikipedia.org/wiki/Absorption 
https://en.wikipedia.org/wiki/Absorption,adsorption
https://en.wikipedia.org/wiki/Absorption,absorption
https://en.wikipedia.org/wiki/Absorption,absorbed
https://en.wikipedia.org/wiki/Absorption,absorbency
https://en.wikipedia.org/wiki/Absorption,absorbent
https://en.wikipedia.org/wiki/Absorption,absorbs
https://en.wikipedia.org/wiki/Absorption,Absorption (chemistry)
https://en.wikipedia.org/wiki/Absorption,Absorption (skin)
https://en.wikipedia.org/wiki/Absorption,Absorption (pharmacology)
https://en.wikipedia.org/wiki/Absorption,Absorption (biology)
https://en.wikipedia.org/wiki/Absorption,Absorption (small intestine)
https://en.wikipedia.org/wiki/Absorption,CO2 scrubber
https://en.wikipedia.org/wiki/Absorption,Absorption (electromagnetic radiation)
https://en.wikipedia.org/wiki/Absorption,Absorption (acoustics)
https://en.wikipedia.org/wiki/Absorption,Absorption refrigerator
https://en.wikipedia.org/wiki/Absorption,solar air conditioning
https://en.wikipedia.org/wiki/Absorption,Dielectric absorption
https://en.wikipedia.org/wiki/Absorption,Absorption (logic)
https://en.wikipedia.org/wiki/Absorption,Absorbing element
https://en.wikipedia.org/wiki/Absorption,Absorption law
https://en.wikipedia.org/wiki/Absorption,Absorption (economics)
https://en.wikipedia.org/wiki/Absorption,Absorption costing
https://en.wikipedia.org/wiki/Absorption,Wikisource
https://en.wikipedia.org/wiki/Absorption,Collier's Encyclopedia
https://en.wikipedia.org/wiki/Absorption,Absorption
https://en.wikipedia.org/wiki/Absorption,Adsorption
https://en.wikipedia.org/wiki/Absorption,Digestion
https://en.wikipedia.org/wiki/Absorption,Absorption (psychology)
https://en.wikipedia.org/wiki/Absorption,Flow (psychology)
https://en.wikipedia.org/wiki/Absorption,
https://en.wikipedia.org/wiki/Absorption,disambiguation
https://en.wikipedia.org/wiki/Absorption,Categories
https://en.wikipedia.org/wiki/Absorption,Disambiguation pages
https://en.wikipedia.org/wiki/Absorption,Disambiguation pages with short descriptions
https://en.wikipedia.org/wiki/Absorption,Short description is different from Wikidata
https://en.wikipedia.org/wiki/Absorption,All article disambiguation pages
https://en.wikipedia.org/wiki/Absorption,All disambiguation pages

https://en.wikipedia.org/wiki/Absorption_spectroscopy 
https://en.wikipedia.org/wiki/Absorption_spectroscopy,
https://en.wikipedia.org/wiki/Absorption_spectroscopy,electromagnetic radiation
https://en.wikipedia.org/wiki/Absorption_spectroscopy,visible light
https://en.wikipedia.org/wiki/Absorption_spectroscopy,source
https://en.wikipedia.org/wiki/Absorption_spectroscopy,wavelengths
https://en.wikipedia.org/wiki/Absorption_spectroscopy,complementary color
https://en.wikipedia.org/wiki/Absorption_spectroscopy,photons
https://en.wikipedia.org/wiki/Absorption_spectroscopy,molecules
https://en.wikipedia.org/wiki/Absorption_spectroscopy,attenuation
https://en.wikipedia.org/wiki/Absorption_spectroscopy,atmosphere
https://en.wikipedia.org/wiki/Absorption_spectroscopy,exoplanet
https://en.wikipedia.org/wiki/Absorption_spectroscopy,Sodium
https://en.wikipedia.org/wiki/Absorption_spectroscopy,starlight
https://en.wikipedia.org/wiki/Absorption_spectroscopy,HD 209458
https://en.wikipedia.org/wiki/Absorption_spectroscopy,giant planet
https://en.wikipedia.org/wiki/Absorption_spectroscopy,spectroscopic
https://en.wikipedia.org/wiki/Absorption_spectroscopy,absorption
https://en.wikipedia.org/wiki/Absorption_spectroscopy,radiation
https://en.wikipedia.org/wiki/Absorption_spectroscopy,frequency
https://en.wikipedia.org/wiki/Absorption_spectroscopy,wavelength
https://en.wikipedia.org/wiki/Absorption_spectroscopy,absorption spectrum
https://en.wikipedia.org/wiki/Absorption_spectroscopy,electromagnetic spectrum
https://en.wikipedia.org/wiki/Absorption_spectroscopy,analytical chemistry
https://en.wikipedia.org/wiki/Absorption_spectroscopy,Infrared
https://en.wikipedia.org/wiki/Absorption_spectroscopy,ultraviolet-visible spectroscopy
https://en.wikipedia.org/wiki/Absorption_spectroscopy,Fraunhofer lines
https://en.wikipedia.org/wiki/Absorption_spectroscopy,atomic
https://en.wikipedia.org/wiki/Absorption_spectroscopy,molecular
https://en.wikipedia.org/wiki/Absorption_spectroscopy,quantum mechanical states
https://en.wikipedia.org/wiki/Absorption_spectroscopy,absorption line
https://en.wikipedia.org/wiki/Absorption_spectroscopy,electronic
https://en.wikipedia.org/wiki/Absorption_spectroscopy,molecular structure
https://en.wikipedia.org/wiki/Absorption_spectroscopy,crystal structure
https://en.wikipedia.org/wiki/Absorption_spectroscopy,temperature
https://en.wikipedia.org/wiki/Absorption_spectroscopy,pressure
https://en.wikipedia.org/wiki/Absorption_spectroscopy,electromagnetic field
https://en.wikipedia.org/wiki/Absorption_spectroscopy,width
https://en.wikipedia.org/wiki/Absorption_spectroscopy,shape
https://en.wikipedia.org/wiki/Absorption_spectroscopy,spectral density
https://en.wikipedia.org/wiki/Absorption_spectroscopy,density of states
https://en.wikipedia.org/wiki/Absorption_spectroscopy,Rotational lines
https://en.wikipedia.org/wiki/Absorption_spectroscopy,Vibrational lines
https://en.wikipedia.org/wiki/Absorption_spectroscopy,inner shell
https://en.wikipedia.org/wiki/Absorption_spectroscopy,rotation-vibration transitions
https://en.wikipedia.org/wiki/Absorption_spectroscopy,Gaussian
https://en.wikipedia.org/wiki/Absorption_spectroscopy,Lorentzian
https://en.wikipedia.org/wiki/Absorption_spectroscopy,integrating
https://en.wikipedia.org/wiki/Absorption_spectroscopy,transition moment
https://en.wikipedia.org/wiki/Absorption_spectroscopy,spectrometer
https://en.wikipedia.org/wiki/Absorption_spectroscopy,resolve
